"","GeneID","DetectionFrequency"
"49328","ENSG00000264327",0.125
"49329","ENSG00000264329",0
"49330","ENSG00000264330",0.125
"49331","ENSG00000264332",0.09375
"49332","ENSG00000264333",0
"49333","ENSG00000264334",0.4375
"49334","ENSG00000264336",0
"49335","ENSG00000264338",0
"49336","ENSG00000264339",0
"49337","ENSG00000264340",0.15625
"49338","ENSG00000264341",0.09375
"49339","ENSG00000264342",0.0625
"49340","ENSG00000264343",0.03125
"49341","ENSG00000264344",0.0625
"49342","ENSG00000264345",0.375
"49343","ENSG00000264346",0
"49344","ENSG00000264349",0
"49345","ENSG00000264350",0.0625
"49346","ENSG00000264352",0.0625
"49347","ENSG00000264354",0
"49348","ENSG00000264357",0.0625
"49349","ENSG00000264358",0.03125
"49350","ENSG00000264359",0.21875
"49351","ENSG00000264362",0.03125
"49352","ENSG00000264364",0.8125
"49353","ENSG00000264365",0.15625
"49354","ENSG00000264370",0.0625
"49355","ENSG00000264371",0.0625
"49356","ENSG00000264372",0
"49357","ENSG00000264373",0.1875
"49358","ENSG00000264374",0.0625
"49359","ENSG00000264377",0.03125
"49360","ENSG00000264378",0
"49361","ENSG00000264379",0.03125
"49362","ENSG00000264380",0
"49363","ENSG00000264382",0
"49364","ENSG00000264383",0.03125
"49365","ENSG00000264384",0.15625
"49366","ENSG00000264386",0.03125
"49367","ENSG00000264387",0.09375
"49368","ENSG00000264388",0.15625
"49369","ENSG00000264390",0.03125
"49370","ENSG00000264391",0.125
"49371","ENSG00000264392",0
"49372","ENSG00000264395",0
"49373","ENSG00000264397",0.09375
"49374","ENSG00000264399",0.0625
"49375","ENSG00000264400",0.15625
"49376","ENSG00000264402",0.1875
"49377","ENSG00000264404",0.46875
"49378","ENSG00000264405",0.03125
"49379","ENSG00000264406",0.09375
"49380","ENSG00000264408",0.09375
"49381","ENSG00000264410",0.03125
"49382","ENSG00000264419",0
"49383","ENSG00000264420",0
"49384","ENSG00000264421",0.3125
"49385","ENSG00000264422",0.21875
"49386","ENSG00000264423",0.09375
"49387","ENSG00000264424",0.8125
"49388","ENSG00000264425",0.125
"49389","ENSG00000264426",0
"49390","ENSG00000264429",0.09375
"49391","ENSG00000264431",0.625
"49392","ENSG00000264434",0.3125
"49393","ENSG00000264435",0.09375
"49394","ENSG00000264437",0.125
"49395","ENSG00000264438",0.09375
"49396","ENSG00000264439",0
"49397","ENSG00000264441",0.03125
"49398","ENSG00000264443",0.28125
"49399","ENSG00000264444",0.25
"49400","ENSG00000264445",0.125
"49401","ENSG00000264446",0
"49402","ENSG00000264448",0.34375
"49403","ENSG00000264449",0.1875
"49404","ENSG00000264451",0.34375
"49405","ENSG00000264452",0
"49406","ENSG00000264453",0.03125
"49407","ENSG00000264455",0.03125
"49408","ENSG00000264456",0.5625
"49409","ENSG00000264458",0.40625
"49410","ENSG00000264462",0
"49411","ENSG00000264463",0
"49412","ENSG00000264464",0.46875
"49413","ENSG00000264465",0.125
"49414","ENSG00000264468",0.09375
"49415","ENSG00000264470",0.21875
"49416","ENSG00000264471",0
"49417","ENSG00000264472",0.3125
"49418","ENSG00000264474",0
"49419","ENSG00000264475",0.5625
"49420","ENSG00000264477",0
"49421","ENSG00000264478",0
"49422","ENSG00000264479",0
"49423","ENSG00000264480",0.0625
"49424","ENSG00000264482",0.0625
"49425","ENSG00000264483",0.0625
"49426","ENSG00000264484",0.15625
"49427","ENSG00000264486",0
"49428","ENSG00000264488",0.15625
"49429","ENSG00000264489",0
"49430","ENSG00000264490",0.5625
"49431","ENSG00000264491",0.25
"49432","ENSG00000264493",0.03125
"49433","ENSG00000264494",0
"49434","ENSG00000264496",0.03125
"49435","ENSG00000264497",0.03125
"49436","ENSG00000264500",0
"49437","ENSG00000264501",0
"49438","ENSG00000264502",0.03125
"49439","ENSG00000264503",0.03125
"49440","ENSG00000264505",0
"49441","ENSG00000264510",0.03125
"49442","ENSG00000264511",0.03125
"49443","ENSG00000264512",0
"49444","ENSG00000264513",0.21875
"49445","ENSG00000264514",0
"49446","ENSG00000264515",0.5625
"49447","ENSG00000264517",0
"49448","ENSG00000264518",0
"49449","ENSG00000264519",0.1875
"49450","ENSG00000264520",0.125
"49451","ENSG00000264522",0.875
"49452","ENSG00000264525",0.03125
"49453","ENSG00000264526",0
"49454","ENSG00000264527",0
"49455","ENSG00000264529",0.375
"49456","ENSG00000264530",0.15625
"49457","ENSG00000264534",0.125
"49458","ENSG00000264535",0.21875
"49459","ENSG00000264536",0
"49460","ENSG00000264538",0.65625
"49461","ENSG00000264539",0.0625
"49462","ENSG00000264540",0.15625
"49463","ENSG00000264542",0.125
"49464","ENSG00000264544",0.03125
"49465","ENSG00000264545",0
"49466","ENSG00000264546",0.8125
"49467","ENSG00000264548",0.40625
"49468","ENSG00000264549",0
"49469","ENSG00000264551",0.03125
"49470","ENSG00000264552",0
"49471","ENSG00000264553",0
"49472","ENSG00000264554",0
"49473","ENSG00000264558",0
"49474","ENSG00000264559",0.09375
"49475","ENSG00000264560",0.0625
"49476","ENSG00000264562",0.09375
"49477","ENSG00000264563",0.125
"49478","ENSG00000264564",0.21875
"49479","ENSG00000264566",0.0625
"49480","ENSG00000264569",0.53125
"49481","ENSG00000264570",0.5
"49482","ENSG00000264571",0
"49483","ENSG00000264572",0.125
"49484","ENSG00000264573",0.0625
"49485","ENSG00000264574",0.0625
"49486","ENSG00000264575",0.34375
"49487","ENSG00000264576",0.09375
"49488","ENSG00000264577",0.21875
"49489","ENSG00000264578",0
"49490","ENSG00000264580",0.0625
"49491","ENSG00000264582",0.21875
"49492","ENSG00000264583",0.03125
"49493","ENSG00000264585",0.03125
"49494","ENSG00000264587",0.6875
"49495","ENSG00000264589",0.5625
"49496","ENSG00000264592",0.0625
"49497","ENSG00000264594",0
"49498","ENSG00000264595",0.3125
"49499","ENSG00000264596",0.375
"49500","ENSG00000264598",0.125
"49501","ENSG00000264599",0.09375
"49502","ENSG00000264603",0.09375
"49503","ENSG00000264604",0.125
"49504","ENSG00000264607",0.1875
"49505","ENSG00000264608",0.21875
"49506","ENSG00000264609",0.0625
"49507","ENSG00000264610",0.09375
"49508","ENSG00000264613",0.0625
"49509","ENSG00000264614",0.15625
"49510","ENSG00000264615",0.09375
"49511","ENSG00000264616",0
"49512","ENSG00000264617",0.34375
"49513","ENSG00000264618",0.21875
"49514","ENSG00000264620",0
"49515","ENSG00000264621",0.03125
"49516","ENSG00000264622",0.34375
"49517","ENSG00000264623",0.0625
"49518","ENSG00000264624",0
"49519","ENSG00000264629",0
"49520","ENSG00000264630",0.625
"49521","ENSG00000264633",0
"49522","ENSG00000264634",0.53125
"49523","ENSG00000264635",0.5
"49524","ENSG00000264637",0
"49525","ENSG00000264638",0.125
"49526","ENSG00000264641",0.09375
"49527","ENSG00000264642",0
"49528","ENSG00000264643",0.1875
"49529","ENSG00000264644",0.375
"49530","ENSG00000264645",0.125
"49531","ENSG00000264647",0.21875
"49532","ENSG00000264652",0
"49533","ENSG00000264653",0.0625
"49534","ENSG00000264655",0.28125
"49535","ENSG00000264657",0.09375
"49536","ENSG00000264658",0.03125
"49537","ENSG00000264659",0.375
"49538","ENSG00000264660",0.4375
"49539","ENSG00000264661",0.0625
"49540","ENSG00000264662",0.03125
"49541","ENSG00000264663",0.40625
"49542","ENSG00000264666",0.09375
"49543","ENSG00000264667",0.09375
"49544","ENSG00000264668",0
"49545","ENSG00000264669",0.09375
"49546","ENSG00000264671",0.125
"49547","ENSG00000264672",0.1875
"49548","ENSG00000264673",0.09375
"49549","ENSG00000264675",0.03125
"49550","ENSG00000264676",0.0625
"49551","ENSG00000264677",0.1875
"49552","ENSG00000264678",0.0625
"49553","ENSG00000264679",0.03125
"49554","ENSG00000264684",0.0625
"49555","ENSG00000264685",0.34375
"49556","ENSG00000264686",0.0625
"49557","ENSG00000264687",0.09375
"49558","ENSG00000264689",0.0625
"49559","ENSG00000264693",0.40625
"49560","ENSG00000264695",0.1875
"49561","ENSG00000264696",0.03125
"49562","ENSG00000264697",0.03125
"49563","ENSG00000264698",0
"49564","ENSG00000264699",0.375
"49565","ENSG00000264701",0.15625
"49566","ENSG00000264702",0.09375
"49567","ENSG00000264703",0.0625
"49568","ENSG00000264705",0.46875
"49569","ENSG00000264706",0.125
"49570","ENSG00000264707",0.65625
"49571","ENSG00000264711",0.0625
"49572","ENSG00000264712",0
"49573","ENSG00000264713",0
"49574","ENSG00000264714",0.59375
"49575","ENSG00000264715",0.03125
"49576","ENSG00000264717",0.0625
"49577","ENSG00000264718",0.0625
"49578","ENSG00000264720",0.03125
"49579","ENSG00000264721",0.03125
"49580","ENSG00000264722",0
"49581","ENSG00000264724",0.0625
"49582","ENSG00000264725",0.3125
"49583","ENSG00000264726",0
"49584","ENSG00000264727",0.5625
"49585","ENSG00000264729",0.0625
"49586","ENSG00000264730",0
"49587","ENSG00000264732",0
"49588","ENSG00000264733",0.15625
"49589","ENSG00000264734",0.53125
"49590","ENSG00000264735",0.3125
"49591","ENSG00000264736",0.625
"49592","ENSG00000264737",0.0625
"49593","ENSG00000264739",0.375
"49594","ENSG00000264740",0.125
"49595","ENSG00000264741",0.03125
"49596","ENSG00000264742",0
"49597","ENSG00000264743",0.375
"49598","ENSG00000264744",0
"49599","ENSG00000264745",0.53125
"49600","ENSG00000264746",0.0625
"49601","ENSG00000264747",0.03125
"49602","ENSG00000264748",0
"49603","ENSG00000264749",0.15625
"49604","ENSG00000264750",0.1875
"49605","ENSG00000264753",0
"49606","ENSG00000264754",0.5625
"49607","ENSG00000264755",0.03125
"49608","ENSG00000264757",0.125
"49609","ENSG00000264759",0
"49610","ENSG00000264760",0
"49611","ENSG00000264763",0.125
"49612","ENSG00000264764",0.0625
"49613","ENSG00000264765",0.28125
"49614","ENSG00000264766",0.03125
"49615","ENSG00000264767",0.25
"49616","ENSG00000264768",0
"49617","ENSG00000264769",0.03125
"49618","ENSG00000264771",0.03125
"49619","ENSG00000264772",0.03125
"49620","ENSG00000264773",0.03125
"49621","ENSG00000264775",0.09375
"49622","ENSG00000264779",0
"49623","ENSG00000264780",0
"49624","ENSG00000264781",0.03125
"49625","ENSG00000264785",0.0625
"49626","ENSG00000264788",0.125
"49627","ENSG00000264790",0.46875
"49628","ENSG00000264791",0.15625
"49629","ENSG00000264792",0
"49630","ENSG00000264793",0
"49631","ENSG00000264794",0
"49632","ENSG00000264796",0.0625
"49633","ENSG00000264797",0.125
"49634","ENSG00000264799",0.0625
"49635","ENSG00000264800",0.0625
"49636","ENSG00000264801",0.40625
"49637","ENSG00000264802",0.0625
"49638","ENSG00000264803",0
"49639","ENSG00000264804",0.03125
"49640","ENSG00000264808",0.34375
"49641","ENSG00000264809",0.25
"49642","ENSG00000264810",0.0625
"49643","ENSG00000264811",0.1875
"49644","ENSG00000264812",0.34375
"49645","ENSG00000264813",0.25
"49646","ENSG00000264814",0.09375
"49647","ENSG00000264817",0
"49648","ENSG00000264818",0
"49649","ENSG00000264819",0.03125
"49650","ENSG00000264823",0.09375
"49651","ENSG00000264824",0.125
"49652","ENSG00000264825",0.28125
"49653","ENSG00000264829",0.1875
"49654","ENSG00000264831",0
"49655","ENSG00000264833",0.1875
"49656","ENSG00000264834",0.09375
"49657","ENSG00000264837",0.34375
"49658","ENSG00000264838",0.0625
"49659","ENSG00000264839",0
"49660","ENSG00000264840",0.03125
"49661","ENSG00000264841",0.125
"49662","ENSG00000264843",0.1875
"49663","ENSG00000264844",0.15625
"49664","ENSG00000264845",0.28125
"49665","ENSG00000264849",0.125
"49666","ENSG00000264850",0.03125
"49667","ENSG00000264853",0.53125
"49668","ENSG00000264855",0.0625
"49669","ENSG00000264857",0
"49670","ENSG00000264859",0.6875
"49671","ENSG00000264860",0.21875
"49672","ENSG00000264861",0.125
"49673","ENSG00000264862",0.15625
"49674","ENSG00000264864",0.03125
"49675","ENSG00000264869",0.28125
"49676","ENSG00000264871",0.03125
"49677","ENSG00000264874",0.25
"49678","ENSG00000264875",0
"49679","ENSG00000264876",0.3125
"49680","ENSG00000264877",0
"49681","ENSG00000264878",0.1875
"49682","ENSG00000264879",0.125
"49683","ENSG00000264880",0.3125
"49684","ENSG00000264881",0
"49685","ENSG00000264884",0.0625
"49686","ENSG00000264885",0.4375
"49687","ENSG00000264888",0.09375
"49688","ENSG00000264890",0.0625
"49689","ENSG00000264891",0.0625
"49690","ENSG00000264892",0
"49691","ENSG00000264894",0
"49692","ENSG00000264895",0.65625
"49693","ENSG00000264896",0.0625
"49694","ENSG00000264897",0.0625
"49695","ENSG00000264899",0.09375
"49696","ENSG00000264900",0
"49697","ENSG00000264901",0
"49698","ENSG00000264902",0
"49699","ENSG00000264906",0.1875
"49700","ENSG00000264907",0.28125
"49701","ENSG00000264908",0
"49702","ENSG00000264910",0.21875
"49703","ENSG00000264911",0.25
"49704","ENSG00000264913",0
"49705","ENSG00000264914",0.34375
"49706","ENSG00000264916",0.3125
"49707","ENSG00000264918",0.125
"49708","ENSG00000264919",0
"49709","ENSG00000264920",0.625
"49710","ENSG00000264921",0.09375
"49711","ENSG00000264922",0.15625
"49712","ENSG00000264924",0.15625
"49713","ENSG00000264925",0.125
"49714","ENSG00000264926",0
"49715","ENSG00000264927",0.03125
"49716","ENSG00000264928",0.03125
"49717","ENSG00000264930",0.1875
"49718","ENSG00000264931",0
"49719","ENSG00000264932",0.34375
"49720","ENSG00000264933",0.09375
"49721","ENSG00000264934",0.09375
"49722","ENSG00000264935",0.0625
"49723","ENSG00000264937",0.1875
"49724","ENSG00000264940",0.03125
"49725","ENSG00000264941",0.0625
"49726","ENSG00000264943",0.21875
"49727","ENSG00000264944",0
"49728","ENSG00000264947",0.0625
"49729","ENSG00000264950",0
"49730","ENSG00000264952",0.03125
"49731","ENSG00000264953",0
"49732","ENSG00000264954",0.46875
"49733","ENSG00000264956",0.625
"49734","ENSG00000264957",0.1875
"49735","ENSG00000264958",0.53125
"49736","ENSG00000264961",0.0625
"49737","ENSG00000264963",0.3125
"49738","ENSG00000264964",0.1875
"49739","ENSG00000264965",0.125
"49740","ENSG00000264966",0.28125
"49741","ENSG00000264968",0.53125
"49742","ENSG00000264969",0.125
"49743","ENSG00000264970",0.65625
"49744","ENSG00000264971",0.1875
"49745","ENSG00000264972",0.1875
"49746","ENSG00000264974",0
"49747","ENSG00000264975",0.125
"49748","ENSG00000264976",0.15625
"49749","ENSG00000264978",0.28125
"49750","ENSG00000264979",0
"49751","ENSG00000264981",0.03125
"49752","ENSG00000264982",0.125
"49753","ENSG00000264984",0.25
"49754","ENSG00000264985",0.59375
"49755","ENSG00000264986",0
"49756","ENSG00000264990",0.625
"49757","ENSG00000264991",0.0625
"49758","ENSG00000264994",0.09375
"49759","ENSG00000264997",0.125
"49760","ENSG00000264999",0.09375
"49761","ENSG00000265000",0.6875
"49762","ENSG00000265002",0.125
"49763","ENSG00000265003",0.15625
"49764","ENSG00000265005",0.0625
"49765","ENSG00000265007",0.03125
"49766","ENSG00000265008",0.28125
"49767","ENSG00000265009",0
"49768","ENSG00000265010",0.46875
"49769","ENSG00000265012",0
"49770","ENSG00000265014",0.0625
"49771","ENSG00000265015",0.15625
"49772","ENSG00000265017",0.03125
"49773","ENSG00000265018",0.03125
"49774","ENSG00000265019",0.15625
"49775","ENSG00000265020",0
"49776","ENSG00000265023",0.03125
"49777","ENSG00000265024",0.09375
"49778","ENSG00000265028",0.03125
"49779","ENSG00000265029",0.03125
"49780","ENSG00000265031",0.28125
"49781","ENSG00000265032",0.0625
"49782","ENSG00000265033",0.125
"49783","ENSG00000265035",0.15625
"49784","ENSG00000265037",0
"49785","ENSG00000265038",0.3125
"49786","ENSG00000265039",0
"49787","ENSG00000265041",0.46875
"49788","ENSG00000265042",0.125
"49789","ENSG00000265043",0.625
"49790","ENSG00000265046",0.21875
"49791","ENSG00000265047",0.03125
"49792","ENSG00000265049",0
"49793","ENSG00000265050",0.03125
"49794","ENSG00000265052",0.0625
"49795","ENSG00000265054",0.0625
"49796","ENSG00000265055",0.15625
"49797","ENSG00000265056",0.0625
"49798","ENSG00000265057",0.1875
"49799","ENSG00000265060",0.03125
"49800","ENSG00000265061",0.125
"49801","ENSG00000265062",0.15625
"49802","ENSG00000265063",0.0625
"49803","ENSG00000265064",0.0625
"49804","ENSG00000265068",0.03125
"49805","ENSG00000265069",0.34375
"49806","ENSG00000265070",0.03125
"49807","ENSG00000265072",0
"49808","ENSG00000265073",0.0625
"49809","ENSG00000265075",0
"49810","ENSG00000265076",0.09375
"49811","ENSG00000265078",0.0625
"49812","ENSG00000265080",0
"49813","ENSG00000265082",0
"49814","ENSG00000265083",0.125
"49815","ENSG00000265084",0
"49816","ENSG00000265085",0.0625
"49817","ENSG00000265086",0.03125
"49818","ENSG00000265087",0
"49819","ENSG00000265089",0.0625
"49820","ENSG00000265090",0.1875
"49821","ENSG00000265091",0.5
"49822","ENSG00000265092",0.03125
"49823","ENSG00000265093",0.125
"49824","ENSG00000265094",0.21875
"49825","ENSG00000265095",0.125
"49826","ENSG00000265096",0.25
"49827","ENSG00000265097",0.3125
"49828","ENSG00000265098",0
"49829","ENSG00000265099",0.09375
"49830","ENSG00000265100",0.5
"49831","ENSG00000265101",0.40625
"49832","ENSG00000265102",0.09375
"49833","ENSG00000265106",0
"49834","ENSG00000265107",0.6875
"49835","ENSG00000265108",0.03125
"49836","ENSG00000265109",0
"49837","ENSG00000265110",0
"49838","ENSG00000265112",0.0625
"49839","ENSG00000265113",0.25
"49840","ENSG00000265114",0.09375
"49841","ENSG00000265115",0.40625
"49842","ENSG00000265118",0.0625
"49843","ENSG00000265119",0
"49844","ENSG00000265121",0.21875
"49845","ENSG00000265123",0.25
"49846","ENSG00000265125",0.59375
"49847","ENSG00000265126",0.0625
"49848","ENSG00000265127",0.125
"49849","ENSG00000265128",0.28125
"49850","ENSG00000265129",0.09375
"49851","ENSG00000265132",0.03125
"49852","ENSG00000265134",0
"49853","ENSG00000265135",0.15625
"49854","ENSG00000265136",0.34375
"49855","ENSG00000265137",0.0625
"49856","ENSG00000265139",0
"49857","ENSG00000265140",0.09375
"49858","ENSG00000265141",0.125
"49859","ENSG00000265142",0.84375
"49860","ENSG00000265144",0.03125
"49861","ENSG00000265145",0.09375
"49862","ENSG00000265148",0.25
"49863","ENSG00000265151",0
"49864","ENSG00000265152",0.03125
"49865","ENSG00000265154",0.03125
"49866","ENSG00000265155",0.09375
"49867","ENSG00000265158",0.65625
"49868","ENSG00000265160",0.0625
"49869","ENSG00000265163",0.40625
"49870","ENSG00000265164",0.0625
"49871","ENSG00000265165",0.0625
"49872","ENSG00000265166",0.0625
"49873","ENSG00000265167",0.125
"49874","ENSG00000265168",0
"49875","ENSG00000265169",0
"49876","ENSG00000265170",0.15625
"49877","ENSG00000265172",0.03125
"49878","ENSG00000265174",0.40625
"49879","ENSG00000265175",0.125
"49880","ENSG00000265176",0.0625
"49881","ENSG00000265178",0
"49882","ENSG00000265179",0.84375
"49883","ENSG00000265180",0.0625
"49884","ENSG00000265181",0
"49885","ENSG00000265182",0.625
"49886","ENSG00000265185",0.1875
"49887","ENSG00000265186",0.09375
"49888","ENSG00000265188",0
"49889","ENSG00000265190",0.3125
"49890","ENSG00000265193",0.0625
"49891","ENSG00000265194",0.65625
"49892","ENSG00000265195",0.125
"49893","ENSG00000265199",0.03125
"49894","ENSG00000265200",0.09375
"49895","ENSG00000265201",0
"49896","ENSG00000265203",0.4375
"49897","ENSG00000265204",0.28125
"49898","ENSG00000265205",0.1875
"49899","ENSG00000265206",0.25
"49900","ENSG00000265208",0.09375
"49901","ENSG00000265209",0.125
"49902","ENSG00000265210",0.03125
"49903","ENSG00000265211",0.0625
"49904","ENSG00000265212",0
"49905","ENSG00000265213",0.125
"49906","ENSG00000265214",0
"49907","ENSG00000265215",0
"49908","ENSG00000265216",0.09375
"49909","ENSG00000265217",0.40625
"49910","ENSG00000265218",0.34375
"49911","ENSG00000265222",0.5
"49912","ENSG00000265224",0
"49913","ENSG00000265225",0.0625
"49914","ENSG00000265226",0
"49915","ENSG00000265227",0.125
"49916","ENSG00000265233",0.0625
"49917","ENSG00000265236",0
"49918","ENSG00000265237",0.0625
"49919","ENSG00000265238",0
"49920","ENSG00000265239",0.09375
"49921","ENSG00000265240",0.5
"49922","ENSG00000265241",0.65625
"49923","ENSG00000265243",0.3125
"49924","ENSG00000265244",0.15625
"49925","ENSG00000265245",0
"49926","ENSG00000265246",0.5
"49927","ENSG00000265247",0.03125
"49928","ENSG00000265249",0.03125
"49929","ENSG00000265250",0
"49930","ENSG00000265251",0.09375
"49931","ENSG00000265252",0
"49932","ENSG00000265253",0.09375
"49933","ENSG00000265254",0
"49934","ENSG00000265257",0
"49935","ENSG00000265258",0.09375
"49936","ENSG00000265260",0.09375
"49937","ENSG00000265261",0.75
"49938","ENSG00000265262",0.15625
"49939","ENSG00000265263",0
"49940","ENSG00000265264",0
"49941","ENSG00000265265",0.28125
"49942","ENSG00000265266",0.03125
"49943","ENSG00000265267",0
"49944","ENSG00000265268",0.03125
"49945","ENSG00000265272",0.15625
"49946","ENSG00000265273",0.375
"49947","ENSG00000265275",0.0625
"49948","ENSG00000265279",0.34375
"49949","ENSG00000265280",0
"49950","ENSG00000265281",0.09375
"49951","ENSG00000265282",0.40625
"49952","ENSG00000265284",0
"49953","ENSG00000265285",0
"49954","ENSG00000265286",0
"49955","ENSG00000265287",0
"49956","ENSG00000265289",0.125
"49957","ENSG00000265291",0.0625
"49958","ENSG00000265293",0.5625
"49959","ENSG00000265294",0
"49960","ENSG00000265295",0
"49961","ENSG00000265296",0.34375
"49962","ENSG00000265298",0.25
"49963","ENSG00000265300",0
"49964","ENSG00000265301",0.1875
"49965","ENSG00000265303",0
"49966","ENSG00000265304",0
"49967","ENSG00000265306",0
"49968","ENSG00000265311",0.03125
"49969","ENSG00000265313",0.6875
"49970","ENSG00000265315",0
"49971","ENSG00000265316",0.5
"49972","ENSG00000265317",0.0625
"49973","ENSG00000265319",0.28125
"49974","ENSG00000265320",0.1875
"49975","ENSG00000265321",0.09375
"49976","ENSG00000265322",0
"49977","ENSG00000265324",0
"49978","ENSG00000265327",0.21875
"49979","ENSG00000265328",0.09375
"49980","ENSG00000265329",0
"49981","ENSG00000265330",0
"49982","ENSG00000265331",0.09375
"49983","ENSG00000265332",0
"49984","ENSG00000265333",0.03125
"49985","ENSG00000265334",0.0625
"49986","ENSG00000265337",0.21875
"49987","ENSG00000265339",0.125
"49988","ENSG00000265340",0.15625
"49989","ENSG00000265341",0.125
"49990","ENSG00000265342",0.34375
"49991","ENSG00000265344",0.125
"49992","ENSG00000265345",0.15625
"49993","ENSG00000265347",0.0625
"49994","ENSG00000265349",0.03125
"49995","ENSG00000265352",0.65625
"49996","ENSG00000265354",0.59375
"49997","ENSG00000265355",0.09375
"49998","ENSG00000265356",0.34375
"49999","ENSG00000265357",0.0625
"50000","ENSG00000265359",0.1875
"50001","ENSG00000265362",0.21875
"50002","ENSG00000265364",0
"50003","ENSG00000265366",0.3125
"50004","ENSG00000265367",0.0625
"50005","ENSG00000265368",0.09375
"50006","ENSG00000265369",0.46875
"50007","ENSG00000265370",0.40625
"50008","ENSG00000265371",0
"50009","ENSG00000265372",0.0625
"50010","ENSG00000265373",0
"50011","ENSG00000265374",0.46875
"50012","ENSG00000265375",0.0625
"50013","ENSG00000265376",0
"50014","ENSG00000265378",0.1875
"50015","ENSG00000265379",0
"50016","ENSG00000265380",0.34375
"50017","ENSG00000265381",0
"50018","ENSG00000265383",0.0625
"50019","ENSG00000265386",0.03125
"50020","ENSG00000265388",0.1875
"50021","ENSG00000265390",0
"50022","ENSG00000265391",0.125
"50023","ENSG00000265392",0
"50024","ENSG00000265393",0.0625
"50025","ENSG00000265394",0.0625
"50026","ENSG00000265395",0.0625
"50027","ENSG00000265396",0.125
"50028","ENSG00000265398",0.0625
"50029","ENSG00000265399",0.53125
"50030","ENSG00000265400",0.46875
"50031","ENSG00000265401",0
"50032","ENSG00000265402",0.28125
"50033","ENSG00000265403",0.03125
"50034","ENSG00000265404",0.125
"50035","ENSG00000265407",0.0625
"50036","ENSG00000265408",0.0625
"50037","ENSG00000265411",0
"50038","ENSG00000265413",0.5625
"50039","ENSG00000265415",0.0625
"50040","ENSG00000265416",0.03125
"50041","ENSG00000265417",0.625
"50042","ENSG00000265418",0
"50043","ENSG00000265419",0.03125
"50044","ENSG00000265420",0.1875
"50045","ENSG00000265421",0
"50046","ENSG00000265422",0.03125
"50047","ENSG00000265423",0
"50048","ENSG00000265425",0.46875
"50049","ENSG00000265428",0.25
"50050","ENSG00000265429",0.0625
"50051","ENSG00000265430",0.03125
"50052","ENSG00000265432",0
"50053","ENSG00000265433",0.03125
"50054","ENSG00000265435",0.125
"50055","ENSG00000265437",0.125
"50056","ENSG00000265438",0
"50057","ENSG00000265439",0.125
"50058","ENSG00000265441",0
"50059","ENSG00000265442",0.1875
"50060","ENSG00000265443",0.1875
"50061","ENSG00000265444",0.0625
"50062","ENSG00000265445",0.21875
"50063","ENSG00000265450",0.125
"50064","ENSG00000265451",0.125
"50065","ENSG00000265452",0.03125
"50066","ENSG00000265453",0.25
"50067","ENSG00000265455",0
"50068","ENSG00000265456",0.09375
"50069","ENSG00000265457",0.03125
"50070","ENSG00000265458",0.46875
"50071","ENSG00000265460",0.71875
"50072","ENSG00000265461",0.15625
"50073","ENSG00000265462",0.03125
"50074","ENSG00000265463",0.09375
"50075","ENSG00000265465",0.03125
"50076","ENSG00000265467",0.125
"50077","ENSG00000265469",0.28125
"50078","ENSG00000265470",0.03125
"50079","ENSG00000265472",0.15625
"50080","ENSG00000265474",0.0625
"50081","ENSG00000265477",0.15625
"50082","ENSG00000265478",0.15625
"50083","ENSG00000265479",0
"50084","ENSG00000265480",0.40625
"50085","ENSG00000265481",0.0625
"50086","ENSG00000265483",0.09375
"50087","ENSG00000265484",0.1875
"50088","ENSG00000265485",0.78125
"50089","ENSG00000265486",0.25
"50090","ENSG00000265487",0.125
"50091","ENSG00000265488",0.03125
"50092","ENSG00000265489",0.5625
"50093","ENSG00000265490",0.03125
"50094","ENSG00000265491",0.90625
"50095","ENSG00000265493",0.03125
"50096","ENSG00000265494",0.5625
"50097","ENSG00000265496",0.09375
"50098","ENSG00000265498",0.21875
"50099","ENSG00000265499",0.09375
"50100","ENSG00000265501",0.03125
"50101","ENSG00000265503",0
"50102","ENSG00000265504",0
"50103","ENSG00000265507",0
"50104","ENSG00000265510",0.03125
"50105","ENSG00000265511",0.1875
"50106","ENSG00000265514",0.40625
"50107","ENSG00000265515",0.09375
"50108","ENSG00000265516",0
"50109","ENSG00000265517",0.09375
"50110","ENSG00000265518",0.0625
"50111","ENSG00000265519",0.09375
"50112","ENSG00000265520",0.15625
"50113","ENSG00000265521",0.03125
"50114","ENSG00000265522",0
"50115","ENSG00000265524",0.1875
"50116","ENSG00000265526",0.03125
"50117","ENSG00000265527",0.03125
"50118","ENSG00000265529",0
"50119","ENSG00000265530",0.0625
"50120","ENSG00000265531",0.21875
"50121","ENSG00000265533",0.65625
"50122","ENSG00000265535",0.34375
"50123","ENSG00000265537",0
"50124","ENSG00000265538",0.0625
"50125","ENSG00000265539",0.03125
"50126","ENSG00000265541",0.1875
"50127","ENSG00000265542",0.40625
"50128","ENSG00000265543",0
"50129","ENSG00000265544",0.5625
"50130","ENSG00000265545",0.1875
"50131","ENSG00000265547",0.3125
"50132","ENSG00000265550",0
"50133","ENSG00000265552",0.40625
"50134","ENSG00000265554",0.46875
"50135","ENSG00000265555",0.59375
"50136","ENSG00000265556",0.0625
"50137","ENSG00000265558",0
"50138","ENSG00000265559",0.125
"50139","ENSG00000265560",0
"50140","ENSG00000265561",0
"50141","ENSG00000265562",0.03125
